#Bucket,AimdCC-
3.011400000000000000e+04,2.101879814788199800e+03
3.011500000000000000e+04,2.107359036272800000e+03
3.011600000000000000e+04,2.112824011552700100e+03
3.011700000000000000e+04,2.118409739107400100e+03
3.011800000000000000e+04,2.118409739107400100e+03
3.011900000000000000e+04,2.129537125625200100e+03
3.012000000000000000e+04,2.135079015061000100e+03
3.012100000000000000e+04,2.140606519765200100e+03
3.012200000000000000e+04,2.146119751267900000e+03
3.012300000000000000e+04,2.151618819664599900e+03
3.012400000000000000e+04,2.157103833641900100e+03
3.012500000000000000e+04,2.162574900502700100e+03
3.012600000000000000e+04,2.168185426247800000e+03
3.012700000000000000e+04,2.173781433862300200e+03
3.012800000000000000e+04,2.179363035566199900e+03
3.012900000000000000e+04,2.184930342140100000e+03
3.013000000000000000e+04,2.190599371544999900e+03
3.013100000000000000e+04,2.196253730127500100e+03
3.013200000000000000e+04,2.201893531297700100e+03
3.013300000000000000e+04,2.207459901099000000e+03
3.013400000000000000e+04,2.213037076776000000e+03
3.013500000000000000e+04,2.218600197158200000e+03
3.013600000000000000e+04,2.224149368065200200e+03
3.013700000000000000e+04,2.229684693994800000e+03
3.013800000000000000e+04,2.235206278145899900e+03
3.013900000000000000e+04,2.240714222441100000e+03
3.014000000000000000e+04,2.245963958033100000e+03
3.014100000000000000e+04,2.251201422847700100e+03
3.014200000000000000e+04,2.256426702596400000e+03
3.014300000000000000e+04,2.256426702596400000e+03
3.014400000000000000e+04,2.266246306652999900e+03
3.014500000000000000e+04,2.271344684839400100e+03
3.014600000000000000e+04,2.276431618941399800e+03
3.014700000000000000e+04,2.281507185735700200e+03
3.014800000000000000e+04,2.286571461144099900e+03
3.014900000000000000e+04,2.291624520246400200e+03
3.015000000000000000e+04,2.296778049701300000e+03
3.015100000000000000e+04,2.301920015624500100e+03
3.015200000000000000e+04,2.307222799596000200e+03
3.015300000000000000e+04,2.312513395963600000e+03
3.015400000000000000e+04,2.317791888440200200e+03
3.015500000000000000e+04,2.322805400009800000e+03
3.015600000000000000e+04,2.322805400009800000e+03
3.015700000000000000e+04,2.332800029680699900e+03
3.015800000000000000e+04,2.337781286668299800e+03
3.015900000000000000e+04,2.342751929779799900e+03
3.016000000000000000e+04,2.347839974803100200e+03
3.016100000000000000e+04,2.352916993435099800e+03
3.016200000000000000e+04,2.352916993435099800e+03
3.016300000000000000e+04,2.362395803743199800e+03
3.016400000000000000e+04,2.367120946700700200e+03
3.016500000000000000e+04,2.371836657535200200e+03
3.016600000000000000e+04,2.376542992543400000e+03
3.016700000000000000e+04,2.381240007463799900e+03
3.016800000000000000e+04,2.385927757484700100e+03
3.016900000000000000e+04,2.390716279002600000e+03
3.017000000000000000e+04,2.395495209278500200e+03
3.017100000000000000e+04,2.400248603933499900e+03
3.017200000000000000e+04,2.404992585079900000e+03
3.017300000000000000e+04,2.409783698361200100e+03
3.017400000000000000e+04,2.414565285988199800e+03
3.017500000000000000e+04,2.419337404589699900e+03
3.017600000000000000e+04,2.424034118787700200e+03
3.017700000000000000e+04,2.428721732815000000e+03
3.017800000000000000e+04,2.433400299397700100e+03
3.017900000000000000e+04,2.438183277033199800e+03
3.018000000000000000e+04,2.442982249760199900e+03
3.018100000000000000e+04,2.447771795427700000e+03
3.018200000000000000e+04,2.452551969409500100e+03
3.018300000000000000e+04,2.457351324198899900e+03
3.018400000000000000e+04,2.462099137376300000e+03
3.018500000000000000e+04,2.466925087883099900e+03
3.018600000000000000e+04,2.471741597568900000e+03
3.018700000000000000e+04,2.476565910743399900e+03
3.018800000000000000e+04,2.481257337713199800e+03
3.018900000000000000e+04,2.485939894387100100e+03
3.019000000000000000e+04,2.490527322977799900e+03
3.019100000000000000e+04,2.495070434857500000e+03
3.019200000000000000e+04,2.499671141846200000e+03
3.019300000000000000e+04,2.504238230149199800e+03
3.019400000000000000e+04,2.508855764598300100e+03
3.019500000000000000e+04,2.513464800501999900e+03
3.019600000000000000e+04,2.518065384641599800e+03
3.019700000000000000e+04,2.518065384641599800e+03
3.019800000000000000e+04,2.526821103045000200e+03
3.019900000000000000e+04,2.531187584914100200e+03
3.020000000000000000e+04,2.535546534285800100e+03
3.020100000000000000e+04,2.539867416924400000e+03
3.020200000000000000e+04,2.544180948775100200e+03
3.020300000000000000e+04,2.548568598501400200e+03
3.020400000000000000e+04,2.548568598501400200e+03
3.020500000000000000e+04,2.557321275347600000e+03
3.020600000000000000e+04,2.561796533169399900e+03
3.020700000000000000e+04,2.566441213871699800e+03
3.020800000000000000e+04,2.571077488747700000e+03
3.020900000000000000e+04,2.575697299933000100e+03
3.021000000000000000e+04,2.580308824952299800e+03
3.021100000000000000e+04,2.584912108259200100e+03
3.021200000000000000e+04,2.589507193911300000e+03
3.021300000000000000e+04,2.594094125574899900e+03
3.021400000000000000e+04,2.598672946529599800e+03
3.021500000000000000e+04,2.603243699673600100e+03
3.021600000000000000e+04,2.607806427528199900e+03
3.021700000000000000e+04,2.607806427528199900e+03
3.021800000000000000e+04,2.616984653226500100e+03
3.021900000000000000e+04,2.616984653226500100e+03
3.022000000000000000e+04,1.875736189923399900e+03
3.022100000000000000e+04,1.882175369520899900e+03
3.022200000000000000e+04,1.888592519803500000e+03
3.022300000000000000e+04,1.895011587528100100e+03
3.022400000000000000e+04,1.901408911622900000e+03
3.022500000000000000e+04,1.907784711806999900e+03
3.022600000000000000e+04,1.914139204121499900e+03
3.022700000000000000e+04,1.920472601014799900e+03
3.022800000000000000e+04,1.926785111426300100e+03
3.022900000000000000e+04,1.933076940866400000e+03
3.023000000000000000e+04,1.939348291495299900e+03
3.023100000000000000e+04,1.945599362198800000e+03
3.023200000000000000e+04,1.951991804897500100e+03
3.023300000000000000e+04,1.958363313428599900e+03
3.023400000000000000e+04,1.964729575027700100e+03
3.023500000000000000e+04,1.971276547615700100e+03
3.023600000000000000e+04,1.977954224534900000e+03
3.023700000000000000e+04,1.984609357267499900e+03
3.023800000000000000e+04,1.991242172866700000e+03
3.023900000000000000e+04,1.997906356083200100e+03
3.024000000000000000e+04,2.004548310360899900e+03
3.024100000000000000e+04,2.011168256909300000e+03
3.024200000000000000e+04,2.017766413290600000e+03
3.024300000000000000e+04,2.024342993503700000e+03
3.024400000000000000e+04,2.030898208065100100e+03
3.024500000000000000e+04,2.037432264088000000e+03
3.024600000000000000e+04,2.043945365358700000e+03
3.024700000000000000e+04,2.050275367742200200e+03
3.024800000000000000e+04,2.056585826931299800e+03
3.024900000000000000e+04,2.062813056068299800e+03
3.025000000000000000e+04,2.069090690457399900e+03
3.025100000000000000e+04,2.075349278463500000e+03
3.025200000000000000e+04,2.081734109908699800e+03
3.025300000000000000e+04,2.087839208695500000e+03
3.025400000000000000e+04,2.094012978414500100e+03
3.025500000000000000e+04,2.100300401894300200e+03
3.025600000000000000e+04,2.100300401894300200e+03
3.025700000000000000e+04,2.112708174250100000e+03
3.025800000000000000e+04,2.118829505663000000e+03
3.025900000000000000e+04,2.124933152454299900e+03
3.026000000000000000e+04,2.131019267162700100e+03
3.026100000000000000e+04,2.137088000145400200e+03
3.026200000000000000e+04,2.143002242405800200e+03
3.026300000000000000e+04,2.148900162582700000e+03
3.026400000000000000e+04,2.154781895193899800e+03
3.026500000000000000e+04,2.160647572918800100e+03
3.026600000000000000e+04,2.166497326632899800e+03
3.026700000000000000e+04,2.172331285442499800e+03
3.026800000000000000e+04,2.178149576717500200e+03
3.026900000000000000e+04,2.183899194593499900e+03
3.027000000000000000e+04,2.189633675275500100e+03
3.027100000000000000e+04,2.195353137797600100e+03
3.027200000000000000e+04,2.201057699641100000e+03
3.027300000000000000e+04,2.206472312455100100e+03
3.027400000000000000e+04,2.211628794115799800e+03
3.027500000000000000e+04,2.216773253278300200e+03
3.027600000000000000e+04,2.222239072435999800e+03
3.027700000000000000e+04,2.227691447865200200e+03
3.027800000000000000e+04,2.233111511060999900e+03
3.027900000000000000e+04,2.238518419031499900e+03
3.028000000000000000e+04,2.238518419031499900e+03
3.028100000000000000e+04,1.606418460746800100e+03
3.028200000000000000e+04,1.613860394751900000e+03
3.028300000000000000e+04,1.621268012045500000e+03
3.028400000000000000e+04,1.628641783735700100e+03
3.028500000000000000e+04,1.636281017853700000e+03
3.028600000000000000e+04,1.644127505093099900e+03
3.028700000000000000e+04,1.651936545503200000e+03
3.028800000000000000e+04,1.659708670989299900e+03
3.028900000000000000e+04,1.667068785791000000e+03
3.029000000000000000e+04,1.674396405658799900e+03
3.029100000000000000e+04,1.681691957843800100e+03
3.029200000000000000e+04,1.688955860307500000e+03
3.029300000000000000e+04,1.696188522002700000e+03
3.029400000000000000e+04,1.703416896931800000e+03
3.029500000000000000e+04,1.710813068195900100e+03
3.029600000000000000e+04,1.718177264400600100e+03
3.029700000000000000e+04,1.725377463643400000e+03
3.029800000000000000e+04,1.732547615623899900e+03
3.029900000000000000e+04,1.739789371605600100e+03
3.030000000000000000e+04,1.746651956394500100e+03
3.030100000000000000e+04,1.753487578130000000e+03
3.030200000000000000e+04,1.760296552557000000e+03
3.030300000000000000e+04,1.767106434304899900e+03
3.030400000000000000e+04,1.773890072874299900e+03
3.030500000000000000e+04,1.780647769727800100e+03
3.030600000000000000e+04,1.787379820595899900e+03
3.030700000000000000e+04,1.794086515628499900e+03
3.030800000000000000e+04,1.800768139541000000e+03
3.030900000000000000e+04,1.807587647945199900e+03
3.031000000000000000e+04,1.814381428305200000e+03
3.031100000000000000e+04,1.821149769994500000e+03
3.031200000000000000e+04,1.827892956998600100e+03
3.031300000000000000e+04,1.834611268054200100e+03
3.031400000000000000e+04,1.841304976784400000e+03
3.031500000000000000e+04,1.847974351828999900e+03
3.031600000000000000e+04,1.854619656970500000e+03
3.031700000000000000e+04,1.861241151256600000e+03
3.031800000000000000e+04,1.867839089118200000e+03
3.031900000000000000e+04,1.874289225943299900e+03
3.032000000000000000e+04,1.880717165412399900e+03
3.032100000000000000e+04,1.887123135386900000e+03
3.032200000000000000e+04,1.893507359853299900e+03
3.032300000000000000e+04,1.899959412481099900e+03
3.032400000000000000e+04,1.906389554649799900e+03
3.032500000000000000e+04,1.912798008319200100e+03
3.032600000000000000e+04,1.919245849446700000e+03
3.032700000000000000e+04,1.925672028599299900e+03
3.032800000000000000e+04,1.932076762886000100e+03
3.032900000000000000e+04,1.932076762886000100e+03
3.033000000000000000e+04,1.938460265810600000e+03
3.033100000000000000e+04,1.951164414061700000e+03
3.033200000000000000e+04,1.957485469108399900e+03
3.033300000000000000e+04,1.963927557562700000e+03
3.033400000000000000e+04,1.970348514634900100e+03
3.033500000000000000e+04,1.976748547140100100e+03
3.033600000000000000e+04,1.983127858539199900e+03
3.033700000000000000e+04,1.989486649015500000e+03
3.033800000000000000e+04,1.995777865256299900e+03
3.033900000000000000e+04,2.002049249930500100e+03
3.034000000000000000e+04,2.008300989600599900e+03
3.034100000000000000e+04,1.500000000000000000e+03
3.034200000000000000e+04,1.508344193811500000e+03
3.034300000000000000e+04,1.516642227356200000e+03
3.034400000000000000e+04,1.516642227356200000e+03
3.034500000000000000e+04,1.532115554622000000e+03
3.034600000000000000e+04,1.539793616838900100e+03
3.034700000000000000e+04,1.547433392990200000e+03
3.034800000000000000e+04,1.555075190556100100e+03
3.034900000000000000e+04,1.562679435552099900e+03
3.035000000000000000e+04,1.570246677090600100e+03
3.035100000000000000e+04,1.577777451018399900e+03
3.035200000000000000e+04,1.585110877279400000e+03
3.035300000000000000e+04,1.592410375856600000e+03
3.035400000000000000e+04,1.599739829709300000e+03
3.035500000000000000e+04,1.607035702542900000e+03
3.035600000000000000e+04,1.614298452428200100e+03
3.035700000000000000e+04,1.621528527106700000e+03
3.035800000000000000e+04,1.628871257903900000e+03
3.035900000000000000e+04,1.636495343114600000e+03
3.036000000000000000e+04,1.644083909327099900e+03
3.036100000000000000e+04,1.651637449141700000e+03
3.036200000000000000e+04,1.659156443866600100e+03
3.036300000000000000e+04,1.666735651750899900e+03
3.036400000000000000e+04,1.674280394426400100e+03
3.036500000000000000e+04,1.681872375958400000e+03
3.036600000000000000e+04,1.689430087242300000e+03
3.036700000000000000e+04,1.696953988899900000e+03
3.036800000000000000e+04,1.704444531316999900e+03
3.036900000000000000e+04,1.711902154959399900e+03
3.037000000000000000e+04,1.719327290675800000e+03
3.037100000000000000e+04,1.726679851376600000e+03
3.037200000000000000e+04,1.734001103349899900e+03
3.037300000000000000e+04,1.741476926957700000e+03
3.037400000000000000e+04,1.748920658300700100e+03
3.037500000000000000e+04,1.756117583502200000e+03
3.037600000000000000e+04,1.763285014247900100e+03
3.037700000000000000e+04,1.770625144225500000e+03
3.037800000000000000e+04,1.777595741301699900e+03
3.037900000000000000e+04,1.784539004140699900e+03
3.038000000000000000e+04,1.791455252216399900e+03
3.038100000000000000e+04,1.798344798822799900e+03
3.038200000000000000e+04,1.805207951240300000e+03
3.038300000000000000e+04,1.812179911096699900e+03
3.038400000000000000e+04,1.819125047885600000e+03
3.038500000000000000e+04,1.826043669221400000e+03
3.038600000000000000e+04,1.832878521776199900e+03
3.038700000000000000e+04,1.839687886984799900e+03
3.038800000000000000e+04,1.846472048214700000e+03
3.038900000000000000e+04,1.853231283617100000e+03
3.039000000000000000e+04,1.853231283617100000e+03
3.039100000000000000e+04,1.508320492825200100e+03
3.039200000000000000e+04,1.516714842648400000e+03
3.039300000000000000e+04,1.524745213776800000e+03
3.039400000000000000e+04,1.532733291373100000e+03
3.039500000000000000e+04,1.540921922872700000e+03
3.039600000000000000e+04,1.549067039068399900e+03
3.039700000000000000e+04,1.557007329580000000e+03
3.039800000000000000e+04,1.564913426095100000e+03
3.039900000000000000e+04,1.572858379430799900e+03
3.040000000000000000e+04,1.580746343313900100e+03
3.040100000000000000e+04,1.588594946059399900e+03
3.040200000000000000e+04,1.596404772044900000e+03
3.040300000000000000e+04,1.596404772044900000e+03
3.040400000000000000e+04,1.611910360071900000e+03
3.040500000000000000e+04,1.619344538700600000e+03
3.040600000000000000e+04,1.626675393174000000e+03
3.040700000000000000e+04,1.633973210061900100e+03
3.040800000000000000e+04,1.641238432699799900e+03
3.040900000000000000e+04,1.648471494587000100e+03
3.041000000000000000e+04,1.656090941549299900e+03
3.041100000000000000e+04,1.663675332482600000e+03
3.041200000000000000e+04,1.671225147567600100e+03
3.041300000000000000e+04,1.671225147567600100e+03
3.041400000000000000e+04,1.686222916893900000e+03
3.041500000000000000e+04,1.693671778486200100e+03
3.041600000000000000e+04,1.701087879575799900e+03
3.041700000000000000e+04,1.708128592947900000e+03
3.041800000000000000e+04,1.715333025715099900e+03
3.041900000000000000e+04,1.722507199721700100e+03
3.042000000000000000e+04,1.729651493578800000e+03
3.042100000000000000e+04,1.736766278060700000e+03
3.042200000000000000e+04,1.743678320421300000e+03
3.042300000000000000e+04,1.750562963043500100e+03
3.042400000000000000e+04,1.757420529630800000e+03
3.042500000000000000e+04,1.764251337557399900e+03
3.042600000000000000e+04,1.771055698040900100e+03
3.042700000000000000e+04,1.777951438295400100e+03
3.042800000000000000e+04,1.784875636868499900e+03
3.042900000000000000e+04,1.791772973891700100e+03
3.043000000000000000e+04,1.798643759974300100e+03
3.043100000000000000e+04,1.805488299780400000e+03
3.043200000000000000e+04,1.812306892187499900e+03
3.043300000000000000e+04,1.819099830439400000e+03
3.043400000000000000e+04,1.825867402293399900e+03
3.043500000000000000e+04,1.832609890163300000e+03
3.043600000000000000e+04,1.839349760478200100e+03
3.043700000000000000e+04,1.846064934102600100e+03
3.043800000000000000e+04,1.846064934102600100e+03
3.043900000000000000e+04,1.859369483693400100e+03
3.044000000000000000e+04,1.865959761125200000e+03
3.044100000000000000e+04,1.872526762730100000e+03
3.044200000000000000e+04,1.879070733684100100e+03
3.044300000000000000e+04,1.885681175221500100e+03
3.044400000000000000e+04,1.892268443203400000e+03
3.044500000000000000e+04,1.898832779925400000e+03
3.044600000000000000e+04,1.905316183120200100e+03
3.044700000000000000e+04,1.500000000000000000e+03
3.044800000000000000e+04,1.508207265674499900e+03
3.044900000000000000e+04,1.516369869576499900e+03
3.045000000000000000e+04,1.524488534263000000e+03
3.045100000000000000e+04,1.532563962995400100e+03
3.045200000000000000e+04,1.540596840453800000e+03
3.045300000000000000e+04,1.548587833417399900e+03
3.045400000000000000e+04,1.556537591413700100e+03
3.045500000000000000e+04,1.564391709218600000e+03
3.045600000000000000e+04,1.572206394976999900e+03
3.045700000000000000e+04,1.580108037647999900e+03
3.045800000000000000e+04,1.587597705488100000e+03
3.045900000000000000e+04,1.587597705488100000e+03
3.046000000000000000e+04,1.601749684189999900e+03
3.046100000000000000e+04,1.609078230718000000e+03
3.046200000000000000e+04,1.616373399381999900e+03
3.046300000000000000e+04,1.623631034693700000e+03
3.046400000000000000e+04,1.630856228355200100e+03
3.046500000000000000e+04,1.638054828742600000e+03
3.046600000000000000e+04,1.645221794140400100e+03
3.046700000000000000e+04,1.652138484531300000e+03
3.046800000000000000e+04,1.659026218145100100e+03
3.046900000000000000e+04,1.665885356144300000e+03
3.047000000000000000e+04,1.672716252239600000e+03
3.047100000000000000e+04,1.679642894192199900e+03
3.047200000000000000e+04,1.686404793464700100e+03
3.047300000000000000e+04,1.693072553919000000e+03
3.047400000000000000e+04,1.693072553919000000e+03
3.047500000000000000e+04,1.705442703298899900e+03
3.047600000000000000e+04,1.711594131131600100e+03
3.047700000000000000e+04,1.717723450881700000e+03
3.047800000000000000e+04,1.723793495232100000e+03
3.047900000000000000e+04,1.729724829076800000e+03
3.048000000000000000e+04,1.735635824009500100e+03
3.048100000000000000e+04,1.741526688071000100e+03
3.048200000000000000e+04,1.747397625777400000e+03
3.048300000000000000e+04,1.753248838202500100e+03
3.048400000000000000e+04,1.759080523059100000e+03
3.048500000000000000e+04,1.765003745433700000e+03
3.048600000000000000e+04,1.771028736960400000e+03
3.048700000000000000e+04,1.777307827423999900e+03
3.048800000000000000e+04,1.783564734348700100e+03
3.048900000000000000e+04,1.789799691476300000e+03
3.049000000000000000e+04,1.796126931045399900e+03
3.049100000000000000e+04,1.802431881565900100e+03
3.049200000000000000e+04,1.808721917045600100e+03
3.049300000000000000e+04,1.814820758602400000e+03
3.049400000000000000e+04,1.814820758602400000e+03
3.049500000000000000e+04,1.826957160349800000e+03
3.049600000000000000e+04,1.832862395813700000e+03
3.049700000000000000e+04,1.838862610417600100e+03
3.049800000000000000e+04,1.845022434554700100e+03
3.049900000000000000e+04,1.851238612593200100e+03
3.050000000000000000e+04,1.857433917650100100e+03
3.050100000000000000e+04,1.863608558819900100e+03
3.050200000000000000e+04,1.869762741727000000e+03
3.050300000000000000e+04,1.869762741727000000e+03
3.050400000000000000e+04,1.507707340642800100e+03
3.050500000000000000e+04,1.515375281663400100e+03
3.050600000000000000e+04,1.523004422183300000e+03
3.050700000000000000e+04,1.530595346277699900e+03
3.050800000000000000e+04,1.538148623499200100e+03
3.050900000000000000e+04,1.545664809378500000e+03
3.051000000000000000e+04,1.553295518767200100e+03
3.051100000000000000e+04,1.560888741583000000e+03
3.051200000000000000e+04,1.568445025806599900e+03
3.051300000000000000e+04,1.576169993150100000e+03
3.051400000000000000e+04,1.584139494107900000e+03
3.051500000000000000e+04,1.591980776944200000e+03
3.051600000000000000e+04,1.599783437632999900e+03
3.051700000000000000e+04,1.607548042224600100e+03
3.051800000000000000e+04,1.615341508815299900e+03
3.051900000000000000e+04,1.623097374613000100e+03
3.052000000000000000e+04,1.630816179507900000e+03
3.052100000000000000e+04,1.638498450580100100e+03
3.052200000000000000e+04,1.646144702522200100e+03
3.052300000000000000e+04,1.654252908544800000e+03
3.052400000000000000e+04,1.662321372757400000e+03
3.052500000000000000e+04,1.670350674798400000e+03
3.052600000000000000e+04,1.678341380338499900e+03
3.052700000000000000e+04,1.686294041547600000e+03
3.052800000000000000e+04,1.693792676703500100e+03
3.052900000000000000e+04,1.701258114449899900e+03
3.053000000000000000e+04,1.708690792463700100e+03
3.053100000000000000e+04,1.716091138880400000e+03
3.053200000000000000e+04,1.723459572582200100e+03
3.053300000000000000e+04,1.730796503476500000e+03
3.053400000000000000e+04,1.737843572718400100e+03
3.053500000000000000e+04,1.744862065634100000e+03
3.053600000000000000e+04,1.751852327525800100e+03
3.053700000000000000e+04,1.758814696791700000e+03
3.053800000000000000e+04,1.765590723463200000e+03
3.053900000000000000e+04,1.772354046024999900e+03
3.054000000000000000e+04,1.779091559673400100e+03
3.054100000000000000e+04,1.785803558002000000e+03
3.054200000000000000e+04,1.792490329075599900e+03
3.054300000000000000e+04,1.799138748953400000e+03
3.054400000000000000e+04,1.805802384871200000e+03
3.054500000000000000e+04,1.812609894251100100e+03
3.054600000000000000e+04,1.819750952915100000e+03
3.054700000000000000e+04,1.826863988668300000e+03
3.054800000000000000e+04,1.826863988668300000e+03
3.054900000000000000e+04,1.839649419919999900e+03
3.055000000000000000e+04,1.846098240965300000e+03
3.055100000000000000e+04,1.852524534881900100e+03
3.055200000000000000e+04,1.858928536379300100e+03
3.055300000000000000e+04,1.865310476116700100e+03
3.055400000000000000e+04,1.871670580800100000e+03
3.055500000000000000e+04,1.878009073276899900e+03
3.055600000000000000e+04,1.884415763108500000e+03
3.055700000000000000e+04,1.890800671295500000e+03
3.055800000000000000e+04,1.890800671295500000e+03
3.055900000000000000e+04,1.902456341712699900e+03
3.056000000000000000e+04,1.908257398101699900e+03
3.056100000000000000e+04,1.914199663307400000e+03
3.056200000000000000e+04,1.920205578548899900e+03
3.056300000000000000e+04,1.926393195546600100e+03
3.056400000000000000e+04,1.932820953355600100e+03
3.056500000000000000e+04,1.939227335118100000e+03
3.056600000000000000e+04,1.945612552921900000e+03
3.056700000000000000e+04,1.951976815368200100e+03
3.056800000000000000e+04,1.958320327651900000e+03
3.056900000000000000e+04,1.964643291638499900e+03
3.057000000000000000e+04,1.970945905939200000e+03
3.057100000000000000e+04,1.977228365984700100e+03
3.057200000000000000e+04,1.983490864095000000e+03
3.057300000000000000e+04,1.989733589549400000e+03
3.057400000000000000e+04,1.996022775183799900e+03
3.057500000000000000e+04,2.002292144483099900e+03
3.057600000000000000e+04,2.008541883784200100e+03
3.057700000000000000e+04,2.014772176519700000e+03
3.057800000000000000e+04,2.020893421375200000e+03
3.057900000000000000e+04,2.026996125105300100e+03
3.058000000000000000e+04,2.033080455345400000e+03
