#Bucket,QLearnCC-
1.228500000000000000e+04,2.250000000000000000e+04
1.228600000000000000e+04,2.100000000000000000e+04
1.228700000000000000e+04,2.250000000000000000e+04
1.228800000000000000e+04,2.100000000000000000e+04
1.228900000000000000e+04,2.250000000000000000e+04
1.229000000000000000e+04,2.100000000000000000e+04
1.229100000000000000e+04,2.250000000000000000e+04
1.229200000000000000e+04,2.100000000000000000e+04
1.229300000000000000e+04,2.250000000000000000e+04
1.229400000000000000e+04,2.100000000000000000e+04
1.229500000000000000e+04,2.250000000000000000e+04
1.229600000000000000e+04,2.100000000000000000e+04
1.229700000000000000e+04,2.250000000000000000e+04
1.229800000000000000e+04,2.100000000000000000e+04
1.229900000000000000e+04,2.250000000000000000e+04
1.230000000000000000e+04,2.100000000000000000e+04
1.230100000000000000e+04,2.250000000000000000e+04
1.230200000000000000e+04,2.100000000000000000e+04
1.230300000000000000e+04,2.250000000000000000e+04
1.230400000000000000e+04,2.100000000000000000e+04
1.230500000000000000e+04,2.250000000000000000e+04
1.230600000000000000e+04,2.100000000000000000e+04
1.230700000000000000e+04,2.250000000000000000e+04
1.230800000000000000e+04,2.100000000000000000e+04
1.230900000000000000e+04,2.250000000000000000e+04
1.231000000000000000e+04,2.100000000000000000e+04
1.231100000000000000e+04,2.250000000000000000e+04
1.231200000000000000e+04,2.100000000000000000e+04
1.231300000000000000e+04,2.100000000000000000e+04
1.231400000000000000e+04,2.100000000000000000e+04
1.231500000000000000e+04,2.250000000000000000e+04
1.231600000000000000e+04,2.400000000000000000e+04
1.231700000000000000e+04,2.250000000000000000e+04
1.231800000000000000e+04,2.100000000000000000e+04
1.231900000000000000e+04,2.100000000000000000e+04
1.232000000000000000e+04,2.250000000000000000e+04
1.232100000000000000e+04,2.100000000000000000e+04
1.232200000000000000e+04,2.250000000000000000e+04
1.232300000000000000e+04,2.100000000000000000e+04
1.232400000000000000e+04,2.250000000000000000e+04
1.232500000000000000e+04,2.100000000000000000e+04
1.232600000000000000e+04,2.250000000000000000e+04
1.232700000000000000e+04,2.100000000000000000e+04
1.232800000000000000e+04,2.250000000000000000e+04
1.232900000000000000e+04,2.100000000000000000e+04
1.233000000000000000e+04,2.250000000000000000e+04
1.233100000000000000e+04,2.100000000000000000e+04
1.233200000000000000e+04,2.250000000000000000e+04
1.233300000000000000e+04,2.100000000000000000e+04
1.233400000000000000e+04,2.250000000000000000e+04
1.233500000000000000e+04,2.100000000000000000e+04
1.233600000000000000e+04,2.250000000000000000e+04
1.233700000000000000e+04,2.100000000000000000e+04
1.233800000000000000e+04,2.100000000000000000e+04
1.233900000000000000e+04,2.100000000000000000e+04
1.234000000000000000e+04,2.250000000000000000e+04
1.234100000000000000e+04,2.100000000000000000e+04
1.234200000000000000e+04,2.250000000000000000e+04
1.234300000000000000e+04,2.100000000000000000e+04
1.234400000000000000e+04,2.250000000000000000e+04
1.234500000000000000e+04,2.100000000000000000e+04
1.234600000000000000e+04,2.250000000000000000e+04
1.234700000000000000e+04,2.100000000000000000e+04
1.234800000000000000e+04,2.250000000000000000e+04
1.234900000000000000e+04,2.100000000000000000e+04
