#Bucket,PerfectCC-
5.040000000000000000e+02,4.356600000000000000e+04
5.050000000000000000e+02,4.346000000000000000e+04
5.060000000000000000e+02,4.240000000000000000e+04
5.070000000000000000e+02,4.399000000000000000e+04
5.080000000000000000e+02,4.330100000000000000e+04
5.090000000000000000e+02,4.314200000000000000e+04
5.100000000000000000e+02,4.298300000000000000e+04
5.110000000000000000e+02,4.436100000000000000e+04
5.120000000000000000e+02,4.240000000000000000e+04
5.130000000000000000e+02,4.388400000000000000e+04
5.140000000000000000e+02,4.372500000000000000e+04
5.150000000000000000e+02,4.261200000000000000e+04
5.160000000000000000e+02,4.372500000000000000e+04
5.170000000000000000e+02,4.346000000000000000e+04
5.180000000000000000e+02,5.835300000000000000e+04
5.190000000000000000e+02,5.702800000000000000e+04
5.200000000000000000e+02,5.787600000000000000e+04
5.210000000000000000e+02,6.640900000000000000e+04
5.220000000000000000e+02,5.527900000000000000e+04
5.230000000000000000e+02,6.110900000000000000e+04
5.240000000000000000e+02,5.909500000000000000e+04
5.250000000000000000e+02,5.888300000000000000e+04
5.260000000000000000e+02,6.768100000000000000e+04
5.270000000000000000e+02,6.582600000000000000e+04
5.280000000000000000e+02,6.307000000000000000e+04
5.290000000000000000e+02,6.847600000000000000e+04
5.300000000000000000e+02,6.397100000000000000e+04
5.310000000000000000e+02,6.428900000000000000e+04
5.320000000000000000e+02,6.296400000000000000e+04
5.330000000000000000e+02,6.508400000000000000e+04
5.340000000000000000e+02,6.386500000000000000e+04
5.350000000000000000e+02,6.301700000000000000e+04
5.360000000000000000e+02,6.688600000000000000e+04
5.370000000000000000e+02,5.989000000000000000e+04
5.380000000000000000e+02,6.752200000000000000e+04
5.390000000000000000e+02,6.148000000000000000e+04
5.400000000000000000e+02,6.397100000000000000e+04
5.410000000000000000e+02,6.338800000000000000e+04
5.420000000000000000e+02,6.312300000000000000e+04
5.430000000000000000e+02,6.232800000000000000e+04
5.440000000000000000e+02,6.524300000000000000e+04
5.450000000000000000e+02,6.312300000000000000e+04
5.460000000000000000e+02,6.190400000000000000e+04
5.470000000000000000e+02,6.503100000000000000e+04
5.480000000000000000e+02,6.206300000000000000e+04
5.490000000000000000e+02,6.466000000000000000e+04
5.500000000000000000e+02,6.354700000000000000e+04
5.510000000000000000e+02,6.450100000000000000e+04
5.520000000000000000e+02,6.174500000000000000e+04
5.530000000000000000e+02,6.476600000000000000e+04
5.540000000000000000e+02,6.264600000000000000e+04
5.550000000000000000e+02,6.450100000000000000e+04
5.560000000000000000e+02,6.354700000000000000e+04
5.570000000000000000e+02,6.444800000000000000e+04
5.580000000000000000e+02,6.360000000000000000e+04
5.590000000000000000e+02,6.243400000000000000e+04
5.600000000000000000e+02,6.704500000000000000e+04
5.610000000000000000e+02,5.941300000000000000e+04
5.620000000000000000e+02,6.598500000000000000e+04
5.630000000000000000e+02,6.428900000000000000e+04
5.640000000000000000e+02,5.856500000000000000e+04
5.650000000000000000e+02,6.884700000000000000e+04
5.660000000000000000e+02,5.777000000000000000e+04
5.670000000000000000e+02,7.144400000000000000e+04
5.680000000000000000e+02,5.543800000000000000e+04
5.690000000000000000e+02,6.821100000000000000e+04
5.700000000000000000e+02,6.232800000000000000e+04
5.710000000000000000e+02,6.179800000000000000e+04
5.720000000000000000e+02,6.534900000000000000e+04
5.730000000000000000e+02,6.068500000000000000e+04
5.740000000000000000e+02,6.545500000000000000e+04
5.750000000000000000e+02,6.238100000000000000e+04
5.760000000000000000e+02,6.460700000000000000e+04
5.770000000000000000e+02,6.317600000000000000e+04
5.780000000000000000e+02,6.344100000000000000e+04
5.790000000000000000e+02,6.407700000000000000e+04
5.800000000000000000e+02,6.211600000000000000e+04
5.810000000000000000e+02,6.778700000000000000e+04
5.820000000000000000e+02,5.676300000000000000e+04
5.830000000000000000e+02,6.699200000000000000e+04
5.840000000000000000e+02,6.126800000000000000e+04
5.850000000000000000e+02,6.413000000000000000e+04
5.860000000000000000e+02,6.259300000000000000e+04
5.870000000000000000e+02,6.799900000000000000e+04
5.880000000000000000e+02,5.607400000000000000e+04
5.890000000000000000e+02,6.831700000000000000e+04
5.900000000000000000e+02,6.004900000000000000e+04
5.910000000000000000e+02,6.519000000000000000e+04
5.920000000000000000e+02,6.307000000000000000e+04
5.930000000000000000e+02,6.381200000000000000e+04
5.940000000000000000e+02,6.291100000000000000e+04
5.950000000000000000e+02,6.434200000000000000e+04
5.960000000000000000e+02,6.646200000000000000e+04
5.970000000000000000e+02,5.734600000000000000e+04
5.980000000000000000e+02,7.038400000000000000e+04
5.990000000000000000e+02,5.262900000000000000e+04
6.000000000000000000e+02,7.287500000000000000e+04
6.010000000000000000e+02,6.534900000000000000e+04
6.020000000000000000e+02,5.729300000000000000e+04
6.030000000000000000e+02,6.731000000000000000e+04
6.040000000000000000e+02,5.978400000000000000e+04
6.050000000000000000e+02,6.635600000000000000e+04
6.060000000000000000e+02,6.254000000000000000e+04
6.070000000000000000e+02,6.132100000000000000e+04
6.080000000000000000e+02,6.508400000000000000e+04
6.090000000000000000e+02,6.169200000000000000e+04
6.100000000000000000e+02,6.556100000000000000e+04
6.110000000000000000e+02,6.110900000000000000e+04
6.120000000000000000e+02,6.444800000000000000e+04
6.130000000000000000e+02,6.386500000000000000e+04
6.140000000000000000e+02,6.466000000000000000e+04
6.150000000000000000e+02,6.413000000000000000e+04
6.160000000000000000e+02,6.344100000000000000e+04
6.170000000000000000e+02,6.365300000000000000e+04
6.180000000000000000e+02,6.301700000000000000e+04
6.190000000000000000e+02,6.487200000000000000e+04
6.200000000000000000e+02,6.338800000000000000e+04
6.210000000000000000e+02,6.360000000000000000e+04
6.220000000000000000e+02,6.407700000000000000e+04
6.230000000000000000e+02,6.248700000000000000e+04
6.240000000000000000e+02,6.534900000000000000e+04
6.250000000000000000e+02,6.259300000000000000e+04
6.260000000000000000e+02,6.476600000000000000e+04
6.270000000000000000e+02,6.370600000000000000e+04
6.280000000000000000e+02,6.407700000000000000e+04
6.290000000000000000e+02,6.391800000000000000e+04
6.300000000000000000e+02,6.211600000000000000e+04
6.310000000000000000e+02,6.360000000000000000e+04
6.320000000000000000e+02,6.370600000000000000e+04
6.330000000000000000e+02,6.322900000000000000e+04
6.340000000000000000e+02,6.471300000000000000e+04
6.350000000000000000e+02,6.179800000000000000e+04
6.360000000000000000e+02,6.360000000000000000e+04
6.370000000000000000e+02,6.508400000000000000e+04
6.380000000000000000e+02,6.206300000000000000e+04
6.390000000000000000e+02,6.545500000000000000e+04
6.400000000000000000e+02,6.185100000000000000e+04
6.410000000000000000e+02,6.349400000000000000e+04
6.420000000000000000e+02,6.354700000000000000e+04
6.430000000000000000e+02,6.248700000000000000e+04
6.440000000000000000e+02,6.561400000000000000e+04
6.450000000000000000e+02,6.169200000000000000e+04
6.460000000000000000e+02,6.344100000000000000e+04
6.470000000000000000e+02,6.439500000000000000e+04
6.480000000000000000e+02,6.476600000000000000e+04
6.490000000000000000e+02,5.962500000000000000e+04
6.500000000000000000e+02,6.985400000000000000e+04
6.510000000000000000e+02,5.268200000000000000e+04
6.520000000000000000e+02,6.948300000000000000e+04
6.530000000000000000e+02,6.322900000000000000e+04
6.540000000000000000e+02,6.116200000000000000e+04
6.550000000000000000e+02,6.402400000000000000e+04
6.560000000000000000e+02,6.391800000000000000e+04
6.570000000000000000e+02,6.264600000000000000e+04
6.580000000000000000e+02,6.381200000000000000e+04
6.590000000000000000e+02,6.312300000000000000e+04
6.600000000000000000e+02,6.232800000000000000e+04
6.610000000000000000e+02,6.450100000000000000e+04
6.620000000000000000e+02,6.238100000000000000e+04
6.630000000000000000e+02,6.476600000000000000e+04
6.640000000000000000e+02,6.105600000000000000e+04
6.650000000000000000e+02,6.577300000000000000e+04
6.660000000000000000e+02,6.174500000000000000e+04
6.670000000000000000e+02,6.540200000000000000e+04
6.680000000000000000e+02,6.158600000000000000e+04
6.690000000000000000e+02,6.550800000000000000e+04
6.700000000000000000e+02,6.201000000000000000e+04
6.710000000000000000e+02,6.582600000000000000e+04
6.720000000000000000e+02,6.333500000000000000e+04
6.730000000000000000e+02,6.349400000000000000e+04
6.740000000000000000e+02,6.476600000000000000e+04
6.750000000000000000e+02,6.137400000000000000e+04
6.760000000000000000e+02,6.635600000000000000e+04
6.770000000000000000e+02,5.920100000000000000e+04
