#Bucket,QLearnCC-
9.900000000000000000e+01,8.647999999999999700e+00
1.000000000000000000e+02,8.086999999999999700e+00
1.010000000000000000e+02,8.324999999999999300e+00
1.020000000000000000e+02,9.186999999999999400e+00
1.030000000000000000e+02,7.253999999999999600e+00
1.040000000000000000e+02,8.239000000000000800e+00
1.050000000000000000e+02,8.131999999999999700e+00
1.060000000000000000e+02,8.211999999999999700e+00
1.070000000000000000e+02,8.651999999999999200e+00
1.080000000000000000e+02,8.773999999999999100e+00
1.090000000000000000e+02,7.238000000000000400e+00
1.100000000000000000e+02,9.576000000000000500e+00
1.110000000000000000e+02,7.301000000000000200e+00
1.120000000000000000e+02,8.159000000000000700e+00
1.130000000000000000e+02,9.833000000000000200e+00
1.140000000000000000e+02,9.218000000000000000e+00
1.150000000000000000e+02,8.167999999999999300e+00
1.160000000000000000e+02,7.150999999999999800e+00
1.170000000000000000e+02,8.265000000000000600e+00
1.180000000000000000e+02,9.012000000000000500e+00
1.190000000000000000e+02,8.762000000000000500e+00
1.200000000000000000e+02,8.657999999999999500e+00
1.210000000000000000e+02,9.496999999999999900e+00
1.220000000000000000e+02,7.395999999999999900e+00
1.230000000000000000e+02,7.158999999999999800e+00
1.240000000000000000e+02,9.368000000000000300e+00
1.250000000000000000e+02,7.093000000000000000e+00
1.260000000000000000e+02,8.702000000000000000e+00
1.270000000000000000e+02,9.025999999999999800e+00
1.280000000000000000e+02,7.812000000000000300e+00
1.290000000000000000e+02,7.676000000000000200e+00
1.300000000000000000e+02,8.295999999999999400e+00
1.310000000000000000e+02,6.830000000000000100e+00
1.320000000000000000e+02,7.435999999999999900e+00
1.330000000000000000e+02,8.641999999999999500e+00
1.340000000000000000e+02,8.105999999999999900e+00
1.350000000000000000e+02,9.234999999999999400e+00
1.360000000000000000e+02,7.650000000000000400e+00
1.370000000000000000e+02,7.750000000000000000e+00
1.380000000000000000e+02,8.823999999999999800e+00
1.390000000000000000e+02,7.073999999999999800e+00
1.400000000000000000e+02,6.751999999999999800e+00
1.410000000000000000e+02,8.592000000000000500e+00
1.420000000000000000e+02,1.007400000000000000e+01
1.430000000000000000e+02,1.003999999999999900e+01
1.440000000000000000e+02,5.136000000000000100e+00
1.450000000000000000e+02,7.466999999999999600e+00
1.460000000000000000e+02,8.182999999999999800e+00
1.470000000000000000e+02,7.793999999999999600e+00
1.480000000000000000e+02,7.668999999999999600e+00
1.490000000000000000e+02,7.737000000000000100e+00
1.500000000000000000e+02,7.934000000000000200e+00
1.510000000000000000e+02,7.540000000000000000e+00
1.520000000000000000e+02,7.484000000000000000e+00
1.530000000000000000e+02,8.109000000000000000e+00
1.540000000000000000e+02,7.056000000000000000e+00
1.550000000000000000e+02,7.833999999999999600e+00
1.560000000000000000e+02,7.740999999999999700e+00
1.570000000000000000e+02,6.952000000000000000e+00
1.580000000000000000e+02,7.424000000000000400e+00
1.590000000000000000e+02,8.417999999999999300e+00
1.600000000000000000e+02,7.246999999999999900e+00
1.610000000000000000e+02,7.307999999999999800e+00
1.620000000000000000e+02,7.857000000000000200e+00
1.630000000000000000e+02,9.141000000000000000e+00
1.640000000000000000e+02,7.987000000000000100e+00
1.650000000000000000e+02,8.080000000000000100e+00
1.660000000000000000e+02,8.566000000000000700e+00
1.670000000000000000e+02,9.109000000000000000e+00
1.680000000000000000e+02,8.941000000000000700e+00
1.690000000000000000e+02,8.843000000000000000e+00
1.700000000000000000e+02,7.477000000000000300e+00
1.710000000000000000e+02,8.211000000000000300e+00
1.720000000000000000e+02,7.222000000000000400e+00
1.730000000000000000e+02,9.255000000000000800e+00
1.740000000000000000e+02,6.761000000000000100e+00
1.750000000000000000e+02,6.836000000000000300e+00
1.760000000000000000e+02,7.794999999999999900e+00
1.770000000000000000e+02,6.113999999999999900e+00
1.780000000000000000e+02,7.628000000000000100e+00
1.790000000000000000e+02,8.705000000000000100e+00
1.800000000000000000e+02,8.848000000000000800e+00
1.810000000000000000e+02,8.314999999999999500e+00
1.820000000000000000e+02,7.569000000000000000e+00
1.830000000000000000e+02,6.982999999999999700e+00
1.840000000000000000e+02,8.396000000000000800e+00
1.850000000000000000e+02,8.548000000000000000e+00
1.860000000000000000e+02,1.321500000000000000e+01
1.870000000000000000e+02,4.516000000000000000e+00
1.880000000000000000e+02,4.961999999999999700e+00
1.890000000000000000e+02,4.376000000000000300e+00
1.900000000000000000e+02,5.621999999999999900e+00
1.910000000000000000e+02,6.559999999999999600e+00
1.920000000000000000e+02,6.732000000000000200e+00
1.930000000000000000e+02,6.597999999999999900e+00
1.940000000000000000e+02,7.631000000000000200e+00
1.950000000000000000e+02,7.301999999999999600e+00
1.960000000000000000e+02,7.400999999999999800e+00
1.970000000000000000e+02,7.213000000000000100e+00
1.980000000000000000e+02,7.413000000000000300e+00
1.990000000000000000e+02,7.360000000000000300e+00
2.000000000000000000e+02,0.000000000000000000e+00
