#Bucket,PerfectCC-
1.581000000000000000e+03,8.951700000000000000e+04
1.582000000000000000e+03,8.570100000000000000e+04
1.583000000000000000e+03,8.957000000000000000e+04
1.584000000000000000e+03,8.734400000000000000e+04
1.585000000000000000e+03,8.925200000000000000e+04
1.586000000000000000e+03,8.819200000000000000e+04
1.587000000000000000e+03,9.126600000000000000e+04
1.588000000000000000e+03,8.787400000000000000e+04
1.589000000000000000e+03,8.919900000000000000e+04
1.590000000000000000e+03,8.925200000000000000e+04
1.591000000000000000e+03,8.845700000000000000e+04
1.592000000000000000e+03,9.073600000000000000e+04
1.593000000000000000e+03,9.020600000000000000e+04
1.594000000000000000e+03,8.988800000000000000e+04
1.595000000000000000e+03,8.909300000000000000e+04
1.596000000000000000e+03,8.845700000000000000e+04
1.597000000000000000e+03,9.047100000000000000e+04
1.598000000000000000e+03,8.957000000000000000e+04
1.599000000000000000e+03,8.893400000000000000e+04
1.600000000000000000e+03,9.052400000000000000e+04
1.601000000000000000e+03,8.851000000000000000e+04
1.602000000000000000e+03,8.787400000000000000e+04
1.603000000000000000e+03,9.142500000000000000e+04
1.604000000000000000e+03,9.073600000000000000e+04
1.605000000000000000e+03,8.919900000000000000e+04
1.606000000000000000e+03,8.941100000000000000e+04
1.607000000000000000e+03,8.766200000000000000e+04
1.608000000000000000e+03,9.078900000000000000e+04
1.609000000000000000e+03,8.713200000000000000e+04
1.610000000000000000e+03,9.163700000000000000e+04
1.611000000000000000e+03,8.543600000000000000e+04
1.612000000000000000e+03,8.957000000000000000e+04
1.613000000000000000e+03,8.946400000000000000e+04
1.614000000000000000e+03,9.047100000000000000e+04
1.615000000000000000e+03,8.904000000000000000e+04
1.616000000000000000e+03,8.766200000000000000e+04
1.617000000000000000e+03,8.946400000000000000e+04
1.618000000000000000e+03,9.200800000000000000e+04
1.619000000000000000e+03,9.078900000000000000e+04
1.620000000000000000e+03,8.851000000000000000e+04
1.621000000000000000e+03,9.126600000000000000e+04
1.622000000000000000e+03,8.787400000000000000e+04
1.623000000000000000e+03,8.988800000000000000e+04
1.624000000000000000e+03,8.893400000000000000e+04
1.625000000000000000e+03,8.861600000000000000e+04
1.626000000000000000e+03,9.306800000000000000e+04
1.627000000000000000e+03,8.734400000000000000e+04
1.628000000000000000e+03,8.808600000000000000e+04
1.629000000000000000e+03,8.972900000000000000e+04
1.630000000000000000e+03,8.877500000000000000e+04
1.631000000000000000e+03,8.766200000000000000e+04
1.632000000000000000e+03,8.946400000000000000e+04
1.633000000000000000e+03,8.962300000000000000e+04
1.634000000000000000e+03,8.803300000000000000e+04
1.635000000000000000e+03,8.787400000000000000e+04
1.636000000000000000e+03,8.824500000000000000e+04
1.637000000000000000e+03,8.972900000000000000e+04
1.638000000000000000e+03,8.983500000000000000e+04
1.639000000000000000e+03,8.819200000000000000e+04
1.640000000000000000e+03,8.851000000000000000e+04
1.641000000000000000e+03,9.004700000000000000e+04
1.642000000000000000e+03,9.052400000000000000e+04
1.643000000000000000e+03,9.131900000000000000e+04
1.644000000000000000e+03,8.951700000000000000e+04
1.645000000000000000e+03,8.967600000000000000e+04
1.646000000000000000e+03,8.935800000000000000e+04
1.647000000000000000e+03,8.925200000000000000e+04
1.648000000000000000e+03,8.718500000000000000e+04
1.649000000000000000e+03,9.078900000000000000e+04
1.650000000000000000e+03,9.094800000000000000e+04
1.651000000000000000e+03,8.941100000000000000e+04
1.652000000000000000e+03,8.819200000000000000e+04
1.653000000000000000e+03,8.660200000000000000e+04
1.654000000000000000e+03,8.941100000000000000e+04
1.655000000000000000e+03,8.972900000000000000e+04
1.656000000000000000e+03,8.962300000000000000e+04
1.657000000000000000e+03,8.957000000000000000e+04
1.658000000000000000e+03,8.904000000000000000e+04
1.659000000000000000e+03,9.041800000000000000e+04
1.660000000000000000e+03,8.808600000000000000e+04
1.661000000000000000e+03,9.025900000000000000e+04
1.662000000000000000e+03,9.036500000000000000e+04
1.663000000000000000e+03,8.840400000000000000e+04
1.664000000000000000e+03,8.851000000000000000e+04
1.665000000000000000e+03,9.195500000000000000e+04
1.666000000000000000e+03,8.808600000000000000e+04
1.667000000000000000e+03,8.813900000000000000e+04
1.668000000000000000e+03,8.824500000000000000e+04
1.669000000000000000e+03,9.078900000000000000e+04
1.670000000000000000e+03,8.607200000000000000e+04
1.671000000000000000e+03,9.020600000000000000e+04
1.672000000000000000e+03,8.739700000000000000e+04
1.673000000000000000e+03,8.983500000000000000e+04
1.674000000000000000e+03,9.243200000000000000e+04
1.675000000000000000e+03,8.840400000000000000e+04
1.676000000000000000e+03,9.142500000000000000e+04
1.677000000000000000e+03,8.808600000000000000e+04
1.678000000000000000e+03,8.904000000000000000e+04
1.679000000000000000e+03,8.813900000000000000e+04
1.680000000000000000e+03,8.591300000000000000e+04
1.681000000000000000e+03,8.951700000000000000e+04
1.682000000000000000e+03,8.596600000000000000e+04
1.683000000000000000e+03,9.243200000000000000e+04
1.684000000000000000e+03,8.824500000000000000e+04
1.685000000000000000e+03,8.718500000000000000e+04
1.686000000000000000e+03,9.163700000000000000e+04
1.687000000000000000e+03,8.782100000000000000e+04
1.688000000000000000e+03,8.676100000000000000e+04
1.689000000000000000e+03,9.063000000000000000e+04
1.690000000000000000e+03,8.930500000000000000e+04
1.691000000000000000e+03,9.041800000000000000e+04
1.692000000000000000e+03,8.776800000000000000e+04
1.693000000000000000e+03,9.015300000000000000e+04
1.694000000000000000e+03,8.427000000000000000e+04
1.695000000000000000e+03,9.047100000000000000e+04
1.696000000000000000e+03,8.957000000000000000e+04
1.697000000000000000e+03,8.877500000000000000e+04
1.698000000000000000e+03,8.930500000000000000e+04
1.699000000000000000e+03,8.957000000000000000e+04
1.700000000000000000e+03,8.803300000000000000e+04
1.701000000000000000e+03,9.047100000000000000e+04
1.702000000000000000e+03,8.718500000000000000e+04
1.703000000000000000e+03,9.232600000000000000e+04
1.704000000000000000e+03,8.649600000000000000e+04
1.705000000000000000e+03,9.010000000000000000e+04
1.706000000000000000e+03,8.919900000000000000e+04
1.707000000000000000e+03,9.116000000000000000e+04
1.708000000000000000e+03,8.835100000000000000e+04
1.709000000000000000e+03,8.946400000000000000e+04
1.710000000000000000e+03,9.094800000000000000e+04
1.711000000000000000e+03,8.692000000000000000e+04
1.712000000000000000e+03,9.031200000000000000e+04
1.713000000000000000e+03,9.031200000000000000e+04
1.714000000000000000e+03,8.909300000000000000e+04
1.715000000000000000e+03,9.073600000000000000e+04
1.716000000000000000e+03,8.898700000000000000e+04
1.717000000000000000e+03,8.994100000000000000e+04
1.718000000000000000e+03,8.707900000000000000e+04
1.719000000000000000e+03,9.089500000000000000e+04
1.720000000000000000e+03,8.957000000000000000e+04
1.721000000000000000e+03,9.025900000000000000e+04
1.722000000000000000e+03,8.866900000000000000e+04
1.723000000000000000e+03,8.835100000000000000e+04
1.724000000000000000e+03,8.999400000000000000e+04
1.725000000000000000e+03,8.819200000000000000e+04
1.726000000000000000e+03,9.015300000000000000e+04
1.727000000000000000e+03,9.063000000000000000e+04
1.728000000000000000e+03,9.078900000000000000e+04
1.729000000000000000e+03,8.861600000000000000e+04
1.730000000000000000e+03,8.835100000000000000e+04
1.731000000000000000e+03,8.957000000000000000e+04
1.732000000000000000e+03,8.681400000000000000e+04
1.733000000000000000e+03,8.882800000000000000e+04
1.734000000000000000e+03,9.010000000000000000e+04
1.735000000000000000e+03,8.792700000000000000e+04
1.736000000000000000e+03,9.078900000000000000e+04
1.737000000000000000e+03,9.015300000000000000e+04
1.738000000000000000e+03,8.930500000000000000e+04
1.739000000000000000e+03,8.819200000000000000e+04
1.740000000000000000e+03,8.882800000000000000e+04
1.741000000000000000e+03,8.925200000000000000e+04
1.742000000000000000e+03,8.935800000000000000e+04
1.743000000000000000e+03,8.909300000000000000e+04
1.744000000000000000e+03,8.782100000000000000e+04
1.745000000000000000e+03,9.105400000000000000e+04
1.746000000000000000e+03,8.739700000000000000e+04
1.747000000000000000e+03,9.025900000000000000e+04
1.748000000000000000e+03,8.707900000000000000e+04
1.749000000000000000e+03,8.972900000000000000e+04
1.750000000000000000e+03,8.951700000000000000e+04
1.751000000000000000e+03,8.776800000000000000e+04
1.752000000000000000e+03,8.713200000000000000e+04
1.753000000000000000e+03,8.808600000000000000e+04
1.754000000000000000e+03,9.158400000000000000e+04
1.755000000000000000e+03,8.782100000000000000e+04
1.756000000000000000e+03,8.967600000000000000e+04
1.757000000000000000e+03,8.962300000000000000e+04
1.758000000000000000e+03,8.877500000000000000e+04
1.759000000000000000e+03,8.962300000000000000e+04
1.760000000000000000e+03,8.845700000000000000e+04
1.761000000000000000e+03,9.142500000000000000e+04
1.762000000000000000e+03,8.511800000000000000e+04
1.763000000000000000e+03,9.068300000000000000e+04
1.764000000000000000e+03,8.935800000000000000e+04
1.765000000000000000e+03,9.015300000000000000e+04
1.766000000000000000e+03,8.914600000000000000e+04
1.767000000000000000e+03,8.957000000000000000e+04
1.768000000000000000e+03,9.052400000000000000e+04
1.769000000000000000e+03,9.211400000000000000e+04
1.770000000000000000e+03,8.840400000000000000e+04
1.771000000000000000e+03,8.856300000000000000e+04
1.772000000000000000e+03,9.216700000000000000e+04
1.773000000000000000e+03,8.957000000000000000e+04
1.774000000000000000e+03,8.866900000000000000e+04
1.775000000000000000e+03,9.126600000000000000e+04
1.776000000000000000e+03,9.121300000000000000e+04
1.777000000000000000e+03,8.782100000000000000e+04
1.778000000000000000e+03,9.057700000000000000e+04
1.779000000000000000e+03,8.803300000000000000e+04
1.780000000000000000e+03,9.047100000000000000e+04
1.781000000000000000e+03,8.983500000000000000e+04
1.782000000000000000e+03,8.925200000000000000e+04
1.783000000000000000e+03,9.089500000000000000e+04
1.784000000000000000e+03,8.686700000000000000e+04
1.785000000000000000e+03,9.190200000000000000e+04
1.786000000000000000e+03,8.951700000000000000e+04
1.787000000000000000e+03,8.909300000000000000e+04
1.788000000000000000e+03,8.771500000000000000e+04
1.789000000000000000e+03,8.771500000000000000e+04
1.790000000000000000e+03,9.147800000000000000e+04
1.791000000000000000e+03,8.893400000000000000e+04
1.792000000000000000e+03,9.031200000000000000e+04
1.793000000000000000e+03,8.739700000000000000e+04
1.794000000000000000e+03,8.845700000000000000e+04
1.795000000000000000e+03,9.025900000000000000e+04
1.796000000000000000e+03,8.686700000000000000e+04
1.797000000000000000e+03,9.158400000000000000e+04
1.798000000000000000e+03,8.893400000000000000e+04
1.799000000000000000e+03,8.951700000000000000e+04
1.800000000000000000e+03,9.105400000000000000e+04
1.801000000000000000e+03,9.084200000000000000e+04
1.802000000000000000e+03,9.163700000000000000e+04
1.803000000000000000e+03,9.084200000000000000e+04
1.804000000000000000e+03,9.248500000000000000e+04
1.805000000000000000e+03,9.020600000000000000e+04
1.806000000000000000e+03,9.063000000000000000e+04
1.807000000000000000e+03,9.206100000000000000e+04
1.808000000000000000e+03,8.686700000000000000e+04
1.809000000000000000e+03,9.137200000000000000e+04
1.810000000000000000e+03,8.813900000000000000e+04
1.811000000000000000e+03,9.137200000000000000e+04
1.812000000000000000e+03,8.988800000000000000e+04
1.813000000000000000e+03,8.893400000000000000e+04
1.814000000000000000e+03,9.063000000000000000e+04
1.815000000000000000e+03,9.010000000000000000e+04
1.816000000000000000e+03,8.904000000000000000e+04
1.817000000000000000e+03,8.591300000000000000e+04
1.818000000000000000e+03,9.015300000000000000e+04
1.819000000000000000e+03,8.808600000000000000e+04
1.820000000000000000e+03,9.211400000000000000e+04
1.821000000000000000e+03,9.036500000000000000e+04
1.822000000000000000e+03,9.137200000000000000e+04
1.823000000000000000e+03,9.317400000000000000e+04
1.824000000000000000e+03,8.872200000000000000e+04
1.825000000000000000e+03,9.179600000000000000e+04
1.826000000000000000e+03,9.020600000000000000e+04
1.827000000000000000e+03,8.718500000000000000e+04
1.828000000000000000e+03,9.052400000000000000e+04
1.829000000000000000e+03,8.851000000000000000e+04
1.830000000000000000e+03,8.972900000000000000e+04
1.831000000000000000e+03,8.877500000000000000e+04
1.832000000000000000e+03,8.999400000000000000e+04
1.833000000000000000e+03,8.851000000000000000e+04
1.834000000000000000e+03,8.983500000000000000e+04
1.835000000000000000e+03,8.994100000000000000e+04
1.836000000000000000e+03,8.718500000000000000e+04
1.837000000000000000e+03,8.538300000000000000e+04
1.838000000000000000e+03,8.845700000000000000e+04
1.839000000000000000e+03,9.147800000000000000e+04
1.840000000000000000e+03,8.601900000000000000e+04
1.841000000000000000e+03,8.983500000000000000e+04
1.842000000000000000e+03,8.792700000000000000e+04
1.843000000000000000e+03,9.004700000000000000e+04
1.844000000000000000e+03,8.755600000000000000e+04
1.845000000000000000e+03,8.851000000000000000e+04
1.846000000000000000e+03,9.031200000000000000e+04
1.847000000000000000e+03,8.866900000000000000e+04
1.848000000000000000e+03,9.020600000000000000e+04
1.849000000000000000e+03,8.904000000000000000e+04
1.850000000000000000e+03,8.935800000000000000e+04
1.851000000000000000e+03,8.803300000000000000e+04
1.852000000000000000e+03,8.983500000000000000e+04
1.853000000000000000e+03,8.872200000000000000e+04
1.854000000000000000e+03,8.840400000000000000e+04
1.855000000000000000e+03,9.184900000000000000e+04
1.856000000000000000e+03,8.882800000000000000e+04
1.857000000000000000e+03,8.882800000000000000e+04
1.858000000000000000e+03,8.739700000000000000e+04
1.859000000000000000e+03,9.031200000000000000e+04
1.860000000000000000e+03,8.898700000000000000e+04
1.861000000000000000e+03,8.882800000000000000e+04
1.862000000000000000e+03,8.919900000000000000e+04
1.863000000000000000e+03,8.967600000000000000e+04
1.864000000000000000e+03,9.100100000000000000e+04
1.865000000000000000e+03,9.068300000000000000e+04
1.866000000000000000e+03,9.158400000000000000e+04
1.867000000000000000e+03,9.031200000000000000e+04
1.868000000000000000e+03,8.623100000000000000e+04
1.869000000000000000e+03,8.914600000000000000e+04
1.870000000000000000e+03,8.877500000000000000e+04
1.871000000000000000e+03,8.978200000000000000e+04
1.872000000000000000e+03,8.575400000000000000e+04
1.873000000000000000e+03,9.216700000000000000e+04
1.874000000000000000e+03,8.951700000000000000e+04
1.875000000000000000e+03,9.169000000000000000e+04
1.876000000000000000e+03,8.935800000000000000e+04
1.877000000000000000e+03,9.020600000000000000e+04
1.878000000000000000e+03,8.856300000000000000e+04
1.879000000000000000e+03,9.211400000000000000e+04
1.880000000000000000e+03,9.041800000000000000e+04
1.881000000000000000e+03,8.925200000000000000e+04
1.882000000000000000e+03,9.084200000000000000e+04
1.883000000000000000e+03,8.803300000000000000e+04
1.884000000000000000e+03,8.994100000000000000e+04
1.885000000000000000e+03,9.057700000000000000e+04
1.886000000000000000e+03,9.089500000000000000e+04
1.887000000000000000e+03,9.004700000000000000e+04
1.888000000000000000e+03,9.301500000000000000e+04
1.889000000000000000e+03,8.840400000000000000e+04
1.890000000000000000e+03,9.057700000000000000e+04
1.891000000000000000e+03,8.861600000000000000e+04
1.892000000000000000e+03,8.792700000000000000e+04
1.893000000000000000e+03,8.951700000000000000e+04
1.894000000000000000e+03,8.988800000000000000e+04
1.895000000000000000e+03,8.877500000000000000e+04
1.896000000000000000e+03,8.723800000000000000e+04
1.897000000000000000e+03,9.078900000000000000e+04
1.898000000000000000e+03,8.877500000000000000e+04
1.899000000000000000e+03,9.010000000000000000e+04
1.900000000000000000e+03,8.787400000000000000e+04
1.901000000000000000e+03,9.142500000000000000e+04
1.902000000000000000e+03,8.686700000000000000e+04
1.903000000000000000e+03,9.078900000000000000e+04
1.904000000000000000e+03,8.570100000000000000e+04
1.905000000000000000e+03,9.073600000000000000e+04
1.906000000000000000e+03,8.909300000000000000e+04
1.907000000000000000e+03,9.025900000000000000e+04
1.908000000000000000e+03,8.946400000000000000e+04
1.909000000000000000e+03,8.935800000000000000e+04
1.910000000000000000e+03,8.919900000000000000e+04
1.911000000000000000e+03,9.068300000000000000e+04
1.912000000000000000e+03,9.010000000000000000e+04
1.913000000000000000e+03,8.978200000000000000e+04
1.914000000000000000e+03,8.872200000000000000e+04
1.915000000000000000e+03,9.068300000000000000e+04
1.916000000000000000e+03,9.142500000000000000e+04
1.917000000000000000e+03,8.957000000000000000e+04
1.918000000000000000e+03,8.861600000000000000e+04
1.919000000000000000e+03,9.073600000000000000e+04
1.920000000000000000e+03,8.766200000000000000e+04
1.921000000000000000e+03,9.089500000000000000e+04
1.922000000000000000e+03,8.861600000000000000e+04
1.923000000000000000e+03,9.047100000000000000e+04
1.924000000000000000e+03,8.909300000000000000e+04
1.925000000000000000e+03,9.084200000000000000e+04
1.926000000000000000e+03,9.105400000000000000e+04
1.927000000000000000e+03,9.094800000000000000e+04
1.928000000000000000e+03,8.808600000000000000e+04
1.929000000000000000e+03,9.285600000000000000e+04
1.930000000000000000e+03,8.972900000000000000e+04
1.931000000000000000e+03,8.787400000000000000e+04
1.932000000000000000e+03,9.047100000000000000e+04
1.933000000000000000e+03,8.692000000000000000e+04
1.934000000000000000e+03,9.068300000000000000e+04
1.935000000000000000e+03,8.988800000000000000e+04
1.936000000000000000e+03,8.861600000000000000e+04
1.937000000000000000e+03,8.962300000000000000e+04
1.938000000000000000e+03,8.866900000000000000e+04
1.939000000000000000e+03,8.904000000000000000e+04
1.940000000000000000e+03,8.904000000000000000e+04
1.941000000000000000e+03,8.962300000000000000e+04
1.942000000000000000e+03,8.925200000000000000e+04
1.943000000000000000e+03,8.904000000000000000e+04
1.944000000000000000e+03,8.782100000000000000e+04
1.945000000000000000e+03,8.983500000000000000e+04
1.946000000000000000e+03,8.946400000000000000e+04
1.947000000000000000e+03,9.057700000000000000e+04
1.948000000000000000e+03,8.861600000000000000e+04
1.949000000000000000e+03,8.946400000000000000e+04
1.950000000000000000e+03,9.025900000000000000e+04
1.951000000000000000e+03,8.601900000000000000e+04
1.952000000000000000e+03,8.999400000000000000e+04
1.953000000000000000e+03,8.665500000000000000e+04
1.954000000000000000e+03,9.052400000000000000e+04
1.955000000000000000e+03,8.639000000000000000e+04
1.956000000000000000e+03,9.063000000000000000e+04
1.957000000000000000e+03,8.877500000000000000e+04
1.958000000000000000e+03,8.766200000000000000e+04
1.959000000000000000e+03,8.904000000000000000e+04
1.960000000000000000e+03,8.760900000000000000e+04
1.961000000000000000e+03,8.994100000000000000e+04
1.962000000000000000e+03,8.972900000000000000e+04
1.963000000000000000e+03,8.941100000000000000e+04
1.964000000000000000e+03,8.633700000000000000e+04
1.965000000000000000e+03,9.047100000000000000e+04
1.966000000000000000e+03,8.851000000000000000e+04
1.967000000000000000e+03,8.660200000000000000e+04
1.968000000000000000e+03,8.776800000000000000e+04
1.969000000000000000e+03,9.206100000000000000e+04
1.970000000000000000e+03,8.776800000000000000e+04
1.971000000000000000e+03,8.957000000000000000e+04
1.972000000000000000e+03,8.951700000000000000e+04
1.973000000000000000e+03,9.158400000000000000e+04
1.974000000000000000e+03,8.946400000000000000e+04
1.975000000000000000e+03,9.041800000000000000e+04
1.976000000000000000e+03,8.803300000000000000e+04
1.977000000000000000e+03,8.580700000000000000e+04
1.978000000000000000e+03,8.893400000000000000e+04
1.979000000000000000e+03,8.856300000000000000e+04
1.980000000000000000e+03,8.914600000000000000e+04
1.981000000000000000e+03,8.760900000000000000e+04
1.982000000000000000e+03,8.988800000000000000e+04
1.983000000000000000e+03,9.036500000000000000e+04
1.984000000000000000e+03,9.073600000000000000e+04
1.985000000000000000e+03,8.543600000000000000e+04
1.986000000000000000e+03,8.978200000000000000e+04
1.987000000000000000e+03,8.596600000000000000e+04
1.988000000000000000e+03,9.169000000000000000e+04
1.989000000000000000e+03,8.755600000000000000e+04
1.990000000000000000e+03,9.126600000000000000e+04
1.991000000000000000e+03,8.697300000000000000e+04
1.992000000000000000e+03,9.100100000000000000e+04
1.993000000000000000e+03,8.946400000000000000e+04
1.994000000000000000e+03,8.994100000000000000e+04
1.995000000000000000e+03,8.972900000000000000e+04
1.996000000000000000e+03,8.904000000000000000e+04
1.997000000000000000e+03,9.131900000000000000e+04
1.998000000000000000e+03,8.882800000000000000e+04
1.999000000000000000e+03,8.755600000000000000e+04
2.000000000000000000e+03,0.000000000000000000e+00
